instance_type,region,os,tenancy,pre_install,on_demand_hourly,reserved_one_all_yearly,reserved_one_partial_yearly,reserved_one_partial_hourly,reserved_one_no_hourly
c4.xlarge,ap-south-1,Windows,Dedicated,SQL Server Enterprise,1.926,16083.0,8055.0,0.92,1.848
d2.xlarge,ap-northeast-2,SUSE,Dedicated,NA,1.0284,4558.0,2353.0,0.262,0.615
i2.8xlarge,us-west-1,Linux,Shared,NA,7.502,30253.0,14560.0,1.862,4.12
m4.10xlarge,us-east-2,RHEL,Dedicated,NA,2.13,11999.0,5541.0,0.72,1.61
c3.8xlarge,ap-northeast-1,Windows,Dedicated,SQL Std,9.128,51262.0,20939.0,3.581,6.986
t2.xlarge,us-west-1,Linux,Shared,NA,0.244,1448.0,739.0,0.084,0.1781
r4.large,us-east-1,Windows,Dedicated,SQL Web,0.309,2180.0,1098.0,0.125,0.2554
r4.8xlarge,us-west-1,Windows,Dedicated,SQL Server Enterprise,16.08,131448.0,65861.0,7.518,15.1167
m4.4xlarge,ap-southeast-1,SUSE,Dedicated,NA,1.2,5880.0,3028.0,0.3386,0.7168
c1.xlarge,ap-northeast-1,Windows,Shared,SQL Web,1.16,6794.0,2772.0,0.475,0.926
i3.4xlarge,us-east-2,SUSE,Dedicated,NA,1.473,7950.0,4084.0,0.459,1.077
c3.xlarge,ap-southeast-1,Windows,Shared,SQL Server Enterprise,1.949,16206.0,8118.0,0.927,1.882
m3.xlarge,sa-east-1,RHEL,Dedicated,NA,0.479,2523.0,1198.0,0.157,0.33
c3.2xlarge,us-gov-west-1,Windows,Shared,SQL Std,2.215,11751.0,4799.0,0.821,1.602
c4.large,ap-northeast-2,Windows,Dedicated,NA,0.217,1489.0,753.0,0.086,0.176
r4.2xlarge,ap-south-1,Windows,Dedicated,SQL Web,1.178,7904.0,3987.0,0.455,0.9294
m4.large,ap-northeast-1,Linux,Dedicated,NA,0.1419,784.0,400.0,0.0456,0.0959
r4.4xlarge,ap-northeast-1,Windows,Dedicated,SQL Std,6.65,53172.0,26660.0,3.043,6.129
c4.8xlarge,eu-central-1,Windows,Dedicated,SQL Std,12.948,64543.0,32931.0,3.759,8.801
t2.2xlarge,ap-southeast-1,Windows,Shared,SQL Web,0.683,4869.0,2466.0,0.282,0.5793
r3.2xlarge,eu-central-1,Windows,Shared,SQL Web,1.997,9074.0,6014.0,0.37,1.237
c3.xlarge,us-gov-west-1,Windows,Dedicated,SQL Web,0.642,3358.0,1365.0,0.235,0.457
m1.medium,sa-east-1,Linux,Dedicated,NA,0.129,544.0,334.0,0.025,0.074
r4.2xlarge,ca-central-1,Windows,Shared,SQL Server Enterprise,3.952,32512.0,16287.0,1.859,3.7376
c1.xlarge,us-gov-west-1,SUSE,Dedicated,NA,0.791,3645.0,2171.0,0.198,0.514
r4.16xlarge,ap-southeast-1,Windows,Dedicated,SQL Std,26.086,210035.0,105286.0,12.019,24.1916
x1.32xlarge,ap-south-1,RHEL,Shared,NA,18.504,93709.0,47230.0,5.522,11.451
x1.16xlarge,us-west-2,Windows,Dedicated,SQL Std,31.507,248699.0,124727.0,14.238,24.775
d2.8xlarge,us-east-1,Windows,Shared,SQL Server Enterprise,20.676,156386.0,78434.0,8.954,18.375
cr1.8xlarge,eu-west-1,Linux,Dedicated,NA,3.75,13445.0,7220.0,0.742,1.832
d2.4xlarge,ap-southeast-1,SUSE,Dedicated,NA,3.938,16873.0,8650.0,0.978,2.298
c3.large,us-east-1,SUSE,Dedicated,NA,0.216,889.0,552.0,0.041,0.119
m3.large,us-east-1,Windows,Dedicated,SQL Std,0.774,3563.0,1455.0,0.25,0.486
i3.xlarge,ap-south-1,Linux,Dedicated,NA,0.389,2173.0,1109.0,0.127,0.268
d2.xlarge,ap-northeast-2,Windows,Dedicated,SQL Server Enterprise,2.612,19017.0,9552.0,1.09,2.265
t2.medium,us-west-1,SUSE,Shared,NA,0.161,651.0,360.0,0.034,0.0775
r4.2xlarge,us-gov-west-1,Windows,Dedicated,SQL Server Enterprise,4.07,33120.0,16597.0,1.895,3.8115
c3.8xlarge,ap-northeast-1,RHEL,Dedicated,NA,2.173,13148.0,5708.0,0.88,1.682
r4.4xlarge,us-west-2,SUSE,Dedicated,NA,1.27,6317.0,3251.0,0.364,0.7722
c3.4xlarge,ap-northeast-1,Windows,Shared,SQL Server Enterprise,7.757,65024.0,32573.0,3.718,7.556
r3.large,ap-northeast-2,RHEL,Dedicated,NA,0.28,1753.0,626.0,0.132,0.227
m4.2xlarge,us-west-1,SUSE,Dedicated,NA,0.6148,3350.0,1737.0,0.1912,0.4072
m3.xlarge,us-west-2,RHEL,Shared,NA,0.326,1954.0,842.0,0.13,0.25
cr1.8xlarge,eu-west-1,Linux,Shared,NA,3.75,13445.0,7220.0,0.742,1.832
d2.4xlarge,us-west-1,Linux,Shared,NA,3.125,14422.0,7358.0,0.84,1.966
r3.4xlarge,us-east-2,Windows,Shared,SQL Server Enterprise,8.066,65192.0,32659.0,3.728,7.579
d2.2xlarge,ap-southeast-2,RHEL,Dedicated,NA,2.057,9507.0,4228.0,0.625,1.272
m3.xlarge,us-west-2,SUSE,Dedicated,NA,0.403,1884.0,1120.0,0.091,0.245
r3.xlarge,eu-west-1,Windows,Dedicated,SQL Std,1.514,9760.0,6475.0,0.398,1.33
r3.8xlarge,ap-northeast-2,Windows,Shared,SQL Std,10.328,80351.0,40357.0,4.607,9.567
r3.4xlarge,us-west-1,RHEL,Shared,NA,1.612,9139.0,5301.0,0.457,1.217
r4.8xlarge,ap-southeast-1,RHEL,Dedicated,NA,2.946,15644.0,7400.0,0.975,1.9041
i2.xlarge,us-west-1,Windows,Shared,SQL Web,1.078,4239.0,1817.0,0.287,0.578
x1.32xlarge,us-gov-west-1,RHEL,Shared,NA,16.136,81776.0,41141.0,4.826,9.994
m1.large,eu-west-1,SUSE,Shared,NA,0.29,1299.0,669.0,0.075,0.172
m4.large,us-east-2,SUSE,Dedicated,NA,0.21,847.0,460.0,0.048,0.114
r3.8xlarge,eu-west-1,SUSE,Dedicated,NA,3.064,16291.0,10778.0,0.667,2.207
t2.nano,us-gov-west-1,Windows,Shared,NA,0.0091,59.0,30.0,0.0034,0.007
m4.2xlarge,eu-west-1,Linux,Dedicated,NA,0.4884,2720.0,1388.0,0.1584,0.3326
r4.xlarge,ap-southeast-1,Windows,Dedicated,NA,0.536,3425.0,1731.0,0.198,0.4058
c3.2xlarge,eu-central-1,Windows,Dedicated,SQL Std,3.763,19265.0,7874.0,1.345,2.625
i3.large,eu-west-1,SUSE,Dedicated,NA,0.289,1346.0,715.0,0.074,0.162
m4.2xlarge,us-east-2,Windows,Shared,SQL Std,2.321,14107.0,7197.0,0.822,1.923
r4.16xlarge,ap-southeast-2,Windows,Dedicated,SQL Server Enterprise,32.051,262335.0,131436.0,15.004,30.1696
x1.16xlarge,ca-central-1,Windows,Shared,SQL Web,11.407,72623.0,36689.0,4.188,8.546
r3.4xlarge,eu-central-1,Windows,Shared,SQL Web,2.951,14321.0,9482.0,0.586,1.952
r4.xlarge,us-west-1,Windows,Dedicated,SQL Web,0.581,3913.0,1974.0,0.225,0.4606
c3.4xlarge,ap-southeast-2,Windows,Shared,SQL Std,4.262,24155.0,9852.0,1.689,3.292
t2.medium,eu-central-1,Linux,Shared,NA,0.054,318.0,162.0,0.018,0.0395
d2.2xlarge,us-east-2,SUSE,Shared,NA,1.48,6189.0,3188.0,0.357,0.841
c1.xlarge,ap-northeast-1,RHEL,Dedicated,NA,0.825,5337.0,1949.0,0.399,0.671
m3.medium,us-gov-west-1,SUSE,Dedicated,NA,0.192,766.0,528.0,0.032,0.106
i2.4xlarge,eu-central-1,Windows,Shared,SQL Server Enterprise,10.787,75343.0,37838.0,4.319,8.962
d2.xlarge,us-west-1,Windows,Shared,NA,0.965,5217.0,2646.0,0.302,0.675
i3.4xlarge,ap-northeast-1,Windows,Dedicated,SQL Std,6.852,54906.0,27545.0,3.144,6.332
m4.10xlarge,eu-central-1,Linux,Dedicated,NA,2.4,13392.0,6833.0,0.78,1.638
d2.xlarge,ap-northeast-2,SUSE,Shared,NA,0.944,4170.0,2155.0,0.239,0.562
m4.16xlarge,us-east-1,Windows,Shared,SQL Web,7.331,40489.0,20659.0,2.358,5.518
r3.2xlarge,us-west-2,Linux,Shared,NA,0.665,3090.0,2056.0,0.125,0.418
i2.xlarge,eu-west-1,Windows,Dedicated,SQL Server Enterprise,2.716,18915.0,9500.0,1.084,2.251
r4.8xlarge,us-east-2,RHEL,Dedicated,NA,2.471,13197.0,6152.0,0.832,1.773
p2.xlarge,ap-northeast-1,Linux,Dedicated,NA,1.696,9715.0,4957.0,0.566,1.188
c4.large,us-east-2,Windows,Dedicated,SQL Std,1.329,8614.0,4396.0,0.502,1.175
d2.4xlarge,ap-northeast-1,Windows,Dedicated,NA,4.046,17722.0,9042.0,1.032,2.416
m4.10xlarge,ap-northeast-2,Windows,Shared,SQL Web,5.004,34304.0,17275.0,1.972,4.014
c1.xlarge,ap-southeast-2,Windows,Shared,SQL Web,1.16,6580.0,2685.0,0.46,0.897
c4.4xlarge,us-east-1,Windows,Shared,NA,1.532,10160.0,5186.0,0.592,1.24
t2.xlarge,us-west-2,Linux,Shared,NA,0.188,1102.0,562.0,0.064,0.1344
m1.large,us-west-1,Windows,Shared,NA,0.314,1943.0,660.0,0.151,0.265
r3.large,ap-southeast-2,Linux,Shared,NA,0.2,1114.0,738.0,0.046,0.149
t2.nano,us-east-1,SUSE,Shared,NA,0.0159,109.0,40.0,0.008,0.0132
c3.xlarge,ap-southeast-2,Windows,Dedicated,SQL Web,0.596,3522.0,1436.0,0.246,0.479
r4.large,us-east-1,Windows,Shared,NA,0.225,1491.0,752.0,0.086,0.176
m4.10xlarge,ap-northeast-1,Windows,Dedicated,NA,4.42,30369.0,15330.0,1.75,3.583
m3.large,ap-southeast-2,SUSE,Shared,NA,0.286,1247.0,642.0,0.072,0.162
p2.xlarge,us-west-2,SUSE,Dedicated,NA,1.09,5814.0,2995.0,0.335,0.709
i3.xlarge,us-west-1,Linux,Shared,NA,0.344,1920.0,979.0,0.112,0.235
t2.small,eu-west-1,Windows,Shared,SQL Web,0.108,691.0,425.0,0.032,0.094
c4.xlarge,eu-west-1,Windows,Dedicated,SQL Web,0.717,4021.0,2050.0,0.234,0.426
r3.8xlarge,us-west-2,Linux,Shared,NA,2.66,12364.0,8223.0,0.502,1.672
i3.2xlarge,us-east-1,Windows,Dedicated,SQL Std,3.307,26790.0,13434.0,1.534,3.092
r4.4xlarge,us-west-1,Windows,Shared,SQL Web,2.2036,15025.0,7575.0,0.865,1.7656
i3.2xlarge,us-gov-west-1,Windows,Shared,SQL Web,1.261,8655.0,4370.0,0.499,1.021
m1.xlarge,us-east-1,RHEL,Dedicated,NA,0.445,2404.0,1086.0,0.156,0.312
i3.large,ap-northeast-1,RHEL,Shared,NA,0.243,1547.0,521.0,0.119,0.184
m3.medium,eu-central-1,Linux,Shared,NA,0.079,469.0,246.0,0.027,0.06
d2.2xlarge,ap-northeast-2,Windows,Shared,SQL Server Enterprise,5.056,37263.0,18710.0,2.136,4.425
i3.2xlarge,us-gov-west-1,Windows,Dedicated,SQL Std,3.448,27576.0,13835.0,1.579,3.185
r4.2xlarge,ap-southeast-2,Windows,Dedicated,SQL Server Enterprise,4.07,33120.0,16597.0,1.895,3.8115
m1.medium,us-east-1,Linux,Dedicated,NA,0.096,454.0,272.0,0.022,0.061
m2.4xlarge,ap-southeast-2,RHEL,Shared,NA,1.313,5501.0,1970.0,0.416,0.722
i2.8xlarge,us-east-2,SUSE,Dedicated,NA,6.92,25206.0,14736.0,1.254,3.428
c3.large,eu-west-1,SUSE,Shared,NA,0.22,938.0,502.0,0.052,0.126
d2.2xlarge,us-west-2,SUSE,Dedicated,NA,1.628,6808.0,3507.0,0.393,0.925
m4.16xlarge,sa-east-1,SUSE,Dedicated,NA,5.188,23915.0,12230.0,1.389,2.9226
m3.xlarge,sa-east-1,Windows,Dedicated,SQL Web,1.033,5775.0,2482.0,0.389,0.786
m3.xlarge,us-west-1,Windows,Shared,SQL Web,0.803,4130.0,1683.0,0.289,0.563
i3.large,us-east-1,RHEL,Dedicated,NA,0.232,1483.0,489.0,0.116,0.178
i3.8xlarge,us-gov-west-1,Windows,Dedicated,SQL Web,5.345,36299.0,18338.0,2.093,4.291
m3.medium,ap-southeast-2,Windows,Shared,SQL Web,0.182,1061.0,434.0,0.075,0.145
i3.4xlarge,us-east-1,Windows,Shared,SQL Std,6.49,52884.0,26513.0,3.027,6.099
r3.8xlarge,ap-southeast-2,Windows,Dedicated,SQL Std,9.687,62512.0,41462.0,2.549,8.522
m4.10xlarge,ca-central-1,RHEL,Dedicated,NA,2.35,12299.0,5694.0,0.78,1.495
c4.large,us-west-2,Windows,Dedicated,SQL Web,0.364,1997.0,1007.0,0.116,0.232
m4.16xlarge,us-east-2,Windows,Shared,SQL Web,7.331,40489.0,20659.0,2.358,5.518
m1.large,ap-southeast-2,Windows,Shared,SQL Web,0.435,2366.0,969.0,0.165,0.322
m4.16xlarge,us-east-1,RHEL,Shared,NA,3.33,17347.0,8269.0,1.074,2.1124
c4.xlarge,us-west-2,Linux,Dedicated,NA,0.219,1143.0,583.0,0.067,0.139
m4.4xlarge,ap-southeast-1,SUSE,Shared,NA,1.1,5372.0,2769.0,0.309,0.6546
c1.medium,us-west-1,Linux,Shared,NA,0.148,834.0,405.0,0.051,0.111
x1.32xlarge,ap-south-1,Windows,Shared,SQL Web,26.916,167398.0,84644.0,9.662,19.373
r4.16xlarge,sa-east-1,Windows,Shared,SQL Server Enterprise,35.904,282181.0,141562.0,16.16,32.5888
p2.xlarge,eu-west-1,RHEL,Shared,NA,1.032,5968.0,2777.0,0.377,0.729
m1.small,ap-southeast-2,Windows,Shared,SQL Web,0.139,767.0,310.0,0.054,0.105
i3.2xlarge,eu-west-1,Windows,Dedicated,NA,1.125,7447.0,3766.0,0.43,0.885
g2.8xlarge,ap-northeast-1,Windows,Dedicated,NA,3.87,21171.0,14043.0,0.863,2.795
i3.2xlarge,ca-central-1,RHEL,Dedicated,NA,0.887,5362.0,2155.0,0.376,0.647
i3.xlarge,ap-northeast-1,Windows,Shared,SQL Server Enterprise,2.05,16794.0,8418.0,0.961,1.932
m4.large,ap-northeast-1,RHEL,Shared,NA,0.189,1238.0,364.0,0.1015,0.1471
t2.nano,ap-northeast-2,Linux,Shared,NA,0.008,51.0,26.0,0.003,0.0057
m4.2xlarge,ap-southeast-1,Linux,Shared,NA,0.5,2541.0,1296.0,0.148,0.3108
r4.4xlarge,us-west-1,Windows,Dedicated,SQL Std,6.546,52637.0,26387.0,3.012,6.0644
c4.2xlarge,us-east-2,RHEL,Dedicated,NA,0.568,3425.0,1166.0,0.263,0.442
x1.16xlarge,us-east-2,Windows,Dedicated,SQL Server Enterprise,34.28,272991.0,136873.0,15.625,31.465
m4.xlarge,eu-central-1,Linux,Dedicated,NA,0.264,1473.0,752.0,0.0858,0.1802
m2.xlarge,sa-east-1,RHEL,Dedicated,NA,0.415,1610.0,641.0,0.114,0.207
i3.8xlarge,us-gov-west-1,Windows,Shared,SQL Web,5.044,34620.0,17481.0,1.996,4.086
m4.16xlarge,ap-northeast-1,Windows,Shared,SQL Server Enterprise,31.072,256487.0,128452.0,14.664,29.732
i3.xlarge,ap-northeast-2,Windows,Shared,SQL Std,1.677,13527.0,6784.0,0.774,1.559
i2.xlarge,us-west-2,Windows,Dedicated,NA,1.07,4558.0,2002.0,0.303,0.621
r4.4xlarge,eu-west-1,Windows,Shared,SQL Web,2.2036,15025.0,7575.0,0.865,1.7656
c1.xlarge,ap-northeast-1,Windows,Shared,NA,1.032,6102.0,1890.0,0.495,0.832
m4.2xlarge,us-west-2,Linux,Shared,NA,0.4,2026.0,1034.0,0.118,0.2478
i3.4xlarge,sa-east-1,Windows,Shared,NA,3.024,19215.0,9738.0,1.112,2.298
m4.2xlarge,us-east-1,Linux,Dedicated,NA,0.44,2229.0,1137.0,0.1298,0.2726
r4.4xlarge,eu-west-1,Windows,Shared,NA,1.9216,12554.0,6339.0,0.724,1.4836
c4.large,us-west-1,Windows,Shared,NA,0.216,1439.0,733.0,0.084,0.177
hi1.4xlarge,us-east-1,Windows,Dedicated,SQL Std,4.607,22534.0,7269.0,1.146,3.071
m1.xlarge,ap-northeast-1,Linux,Shared,NA,0.486,2239.0,1076.0,0.138,0.296
c4.8xlarge,us-east-1,Windows,Dedicated,SQL Std,12.485,61674.0,31464.0,3.592,8.407
i3.8xlarge,us-west-2,Windows,Shared,SQL Std,12.979,105759.0,53022.0,6.053,12.197
c4.8xlarge,eu-central-1,Linux,Dedicated,NA,1.817,10276.0,5243.0,0.598,1.26
i3.8xlarge,ap-south-1,Windows,Shared,NA,4.304,28698.0,14510.0,1.656,3.421
r4.xlarge,ap-northeast-1,Windows,Dedicated,SQL Std,1.663,13297.0,6667.0,0.761,1.5328
m4.2xlarge,eu-west-1,Windows,Dedicated,SQL Server Enterprise,3.8564,32223.0,16139.0,1.8424,3.7006
c3.large,eu-central-1,SUSE,Dedicated,NA,0.251,1108.0,612.0,0.059,0.145
i2.xlarge,ap-southeast-2,Windows,Shared,SQL Std,2.127,8112.0,3311.0,0.567,1.106
t2.micro,us-east-1,Windows,Shared,NA,0.017,105.0,54.0,0.006,0.013
r4.16xlarge,ap-south-1,RHEL,Dedicated,NA,4.994,26193.0,12783.0,1.589,3.1876
r3.2xlarge,ap-south-1,Windows,Shared,SQL Server Enterprise,4.126,33736.0,16911.0,1.93,3.945
x1.16xlarge,ap-south-1,RHEL,Shared,NA,9.317,47419.0,23613.0,2.826,5.791
m2.4xlarge,ap-southeast-1,Windows,Dedicated,SQL Web,1.87,12501.0,5105.0,0.873,1.703
i2.8xlarge,us-west-1,Windows,Dedicated,SQL Std,10.518,56331.0,18394.0,4.462,7.677
c3.8xlarge,ap-southeast-1,Windows,Shared,SQL Std,8.523,48309.0,19704.0,3.378,6.584
t2.micro,ap-southeast-2,Windows,Shared,NA,0.02,140.0,74.0,0.008,0.0174
i3.8xlarge,us-gov-west-1,Windows,Dedicated,SQL Std,13.792,110295.0,55336.0,6.317,12.738
r3.8xlarge,ap-southeast-2,Windows,Shared,SQL Web,4.927,25306.0,16785.0,1.032,3.451
m4.large,us-east-2,Windows,Dedicated,NA,0.202,1402.0,701.0,0.0785,0.173
m4.4xlarge,us-gov-west-1,Windows,Shared,SQL Server Enterprise,7.744,64502.0,32307.0,3.688,7.408
f1.2xlarge,us-east-1,Linux,Shared,NA,1.65,9121.0,4654.0,0.531,1.116
r3.4xlarge,eu-west-1,Linux,Shared,NA,1.482,8000.0,5301.0,0.327,1.087
hs1.8xlarge,ap-northeast-1,Linux,Shared,NA,5.4,23871.0,12822.0,1.317,3.253
m3.2xlarge,ap-southeast-1,SUSE,Shared,NA,0.884,4317.0,2137.0,0.259,0.58
i2.xlarge,us-east-1,SUSE,Dedicated,NA,1.038,3727.0,2196.0,0.184,0.506
i2.4xlarge,us-west-1,Windows,Shared,SQL Web,4.312,16955.0,7269.0,1.146,2.311
t2.nano,eu-west-1,Windows,Shared,NA,0.0086,57.0,29.0,0.0033,0.0068
m1.large,us-west-1,RHEL,Dedicated,NA,0.269,1701.0,542.0,0.136,0.215
i3.8xlarge,ap-southeast-2,Windows,Shared,NA,4.464,29590.0,14966.0,1.708,3.522
cc2.8xlarge,us-west-2,RHEL,Dedicated,NA,2.13,9115.0,5500.0,0.54,1.22
t1.micro,us-west-1,SUSE,Shared,NA,0.035,202.0,84.0,0.014,0.025
r4.xlarge,us-west-1,Windows,Dedicated,NA,0.51,3291.0,1663.0,0.19,0.3896
m4.xlarge,us-west-2,RHEL,Dedicated,NA,0.28,1640.0,569.0,0.1249,0.1963
i3.2xlarge,ap-southeast-1,Windows,Dedicated,SQL Server Enterprise,4.191,34095.0,17094.0,1.951,3.932
r3.large,ap-south-1,RHEL,Dedicated,NA,0.275,1694.0,596.0,0.128,0.219
i2.2xlarge,us-west-1,Windows,Dedicated,SQL Server Enterprise,5.432,37830.0,19000.0,2.169,4.503
m4.16xlarge,eu-central-1,Linux,Shared,NA,3.84,21428.0,10932.0,1.248,2.6208
i3.large,eu-west-1,Linux,Shared,NA,0.172,960.0,490.0,0.056,0.118
m2.xlarge,ap-southeast-2,Windows,Dedicated,NA,0.408,2471.0,875.0,0.188,0.336
c3.8xlarge,eu-central-1,Linux,Dedicated,NA,2.064,11648.0,6096.0,0.661,1.536
c3.2xlarge,sa-east-1,SUSE,Shared,NA,0.75,4055.0,2886.0,0.143,0.528
r4.large,us-west-2,Windows,Shared,SQL Std,1.352,11364.0,5689.0,0.649,1.303
r4.2xlarge,eu-central-1,Windows,Dedicated,SQL Server Enterprise,4.072,33130.0,16602.0,1.895,3.8115
i2.8xlarge,ap-southeast-2,Windows,Shared,SQL Std,17.016,64898.0,26487.0,4.536,8.845
r3.8xlarge,ap-south-1,SUSE,Dedicated,NA,3.132,17237.0,8822.0,1.0,2.343
c3.4xlarge,us-gov-west-1,RHEL,Shared,NA,1.138,6336.0,3129.0,0.38,0.834
r3.4xlarge,us-east-1,SUSE,Shared,NA,1.43,6472.0,4288.0,0.264,0.869
m3.large,ap-southeast-2,Windows,Dedicated,NA,0.343,1804.0,644.0,0.136,0.245
i3.2xlarge,ap-south-1,SUSE,Dedicated,NA,0.879,4636.0,2393.0,0.266,0.569
i3.xlarge,ap-south-1,RHEL,Shared,NA,0.414,2501.0,1008.0,0.175,0.304
m4.xlarge,eu-west-1,Windows,Shared,SQL Std,1.135,7315.0,3732.0,0.427,0.996
r4.16xlarge,us-west-1,SUSE,Dedicated,NA,4.842,24715.0,12638.0,1.436,3.0234
m1.medium,us-west-1,Linux,Dedicated,NA,0.105,567.0,272.0,0.035,0.074
t2.small,ap-southeast-2,Linux,Shared,NA,0.032,206.0,105.0,0.012,0.0256
i3.large,ap-southeast-2,Linux,Shared,NA,0.187,1043.0,532.0,0.061,0.128
r4.2xlarge,ap-northeast-2,Windows,Shared,SQL Server Enterprise,4.008,32800.0,16434.0,1.876,3.7712
m3.xlarge,us-west-2,Linux,Dedicated,NA,0.293,1571.0,926.0,0.077,0.209
m4.xlarge,eu-central-1,Windows,Dedicated,SQL Std,1.272,8189.0,4186.0,0.477,1.116
i2.xlarge,ap-northeast-1,Windows,Shared,SQL Std,2.026,8266.0,3371.0,0.578,1.126
hs1.8xlarge,ap-southeast-2,Linux,Dedicated,NA,5.57,23178.0,14191.0,1.08,3.158
t2.xlarge,ap-south-1,SUSE,Shared,NA,0.338,1822.0,958.0,0.102,0.2178
x1.32xlarge,us-east-2,Windows,Dedicated,SQL Std,61.682,490692.0,246032.0,28.086,57.502
x1.32xlarge,eu-west-1,Windows,Shared,NA,21.894,132217.0,66932.0,7.641,15.752
r4.16xlarge,sa-east-1,RHEL,Shared,NA,9.09,47291.0,23547.0,2.818,5.7748
p2.8xlarge,eu-west-1,RHEL,Shared,NA,7.906,44681.0,22215.0,2.666,5.48
c4.8xlarge,ap-southeast-1,Linux,Dedicated,NA,1.848,10190.0,5199.0,0.594,1.26
g2.2xlarge,eu-west-1,SUSE,Dedicated,NA,0.872,4451.0,2944.0,0.183,0.605
c4.large,ap-northeast-1,SUSE,Dedicated,NA,0.239,1104.0,592.0,0.06,0.132
i3.xlarge,us-west-1,RHEL,Shared,NA,0.404,2445.0,979.0,0.172,0.295
m3.2xlarge,us-west-1,SUSE,Shared,NA,0.716,3960.0,1948.0,0.239,0.5
i2.xlarge,eu-west-1,Linux,Dedicated,NA,1.032,4161.0,2002.0,0.256,0.566
r3.2xlarge,ap-northeast-2,Windows,Shared,SQL Web,1.312,8958.0,4525.0,0.517,1.121
m1.small,eu-west-1,Windows,Shared,NA,0.075,488.0,165.0,0.038,0.066
m3.xlarge,us-east-1,Windows,Shared,SQL Web,0.734,3516.0,1433.0,0.246,0.479
r3.large,ap-southeast-1,Windows,Shared,SQL Std,0.98,6319.0,4192.0,0.258,0.861
m3.medium,us-west-1,Windows,Dedicated,NA,0.154,947.0,330.0,0.073,0.128
i3.8xlarge,ca-central-1,SUSE,Shared,NA,2.852,15646.0,8011.0,0.907,1.915
r4.4xlarge,us-gov-west-1,RHEL,Shared,NA,1.4068,7715.0,3355.0,0.513,0.9364
x1.16xlarge,ap-south-1,SUSE,Shared,NA,9.287,46571.0,23789.0,2.708,5.694
r3.8xlarge,us-east-2,RHEL,Shared,NA,2.79,13503.0,8223.0,0.632,1.802
i2.8xlarge,us-east-1,RHEL,Shared,NA,6.95,25446.0,14560.0,1.302,3.522
i3.xlarge,ap-south-1,SUSE,Shared,NA,0.454,2265.0,1184.0,0.128,0.277
c4.8xlarge,sa-east-1,Windows,Shared,SQL Std,10.628,85477.0,42889.0,4.897,10.093
m4.10xlarge,ap-northeast-1,RHEL,Shared,NA,2.71,15390.0,7271.0,0.96,1.873
c4.2xlarge,ap-southeast-1,Windows,Shared,SQL Web,1.36,7569.0,3854.0,0.441,0.824
m4.2xlarge,ap-southeast-1,RHEL,Dedicated,NA,0.68,3934.0,1426.0,0.2928,0.4719
m3.large,ap-northeast-1,Windows,Shared,SQL Web,0.364,2079.0,846.0,0.146,0.283
r4.8xlarge,us-west-2,Windows,Dedicated,NA,3.813,24953.0,12600.0,1.438,2.9504
r4.4xlarge,us-gov-west-1,Windows,Shared,NA,2.0128,13024.0,6579.0,0.751,1.5424
r3.2xlarge,ap-northeast-1,Windows,Shared,NA,1.177,7147.0,4744.0,0.291,0.965
x1.32xlarge,ca-central-1,RHEL,Dedicated,NA,14.802,75061.0,37715.0,4.435,9.17
r4.16xlarge,ca-central-1,SUSE,Shared,NA,4.772,24355.0,12454.0,1.415,2.9898
m4.10xlarge,ap-southeast-2,SUSE,Shared,NA,2.6,14026.0,7184.0,0.813,1.713
x1.16xlarge,us-east-1,RHEL,Shared,NA,6.799,34740.0,17143.0,2.087,4.24
hs1.8xlarge,eu-west-1,Windows,Shared,NA,4.931,27154.0,11213.0,1.883,3.701
r3.8xlarge,us-west-1,SUSE,Shared,NA,3.064,16291.0,10778.0,0.667,2.207
c3.xlarge,ap-southeast-1,SUSE,Shared,NA,0.365,1721.0,889.0,0.099,0.232
m4.xlarge,ap-northeast-1,Windows,Dedicated,NA,0.4678,3179.0,1606.0,0.1833,0.3757
c3.8xlarge,ap-southeast-2,Windows,Shared,SQL Web,4.332,25568.0,10436.0,1.787,3.485
r4.large,ap-northeast-1,SUSE,Dedicated,NA,0.276,1197.0,639.0,0.066,0.1439
m1.medium,eu-west-1,Windows,Dedicated,SQL Web,0.261,1248.0,513.0,0.087,0.17
t2.large,ap-northeast-1,Windows,Shared,NA,0.156,1051.0,534.0,0.061,0.1271
c3.large,us-east-1,Linux,Dedicated,NA,0.116,596.0,359.0,0.029,0.08
c4.8xlarge,us-east-1,Windows,Dedicated,SQL Server Enterprise,16.747,141514.0,70846.0,8.087,16.164
i2.xlarge,us-east-1,Windows,Dedicated,SQL Std,1.353,6198.0,2529.0,0.433,0.844
c3.8xlarge,sa-east-1,Linux,Shared,NA,2.6,15155.0,10840.0,0.528,1.968
c4.8xlarge,us-east-2,SUSE,Shared,NA,1.691,8583.0,4407.0,0.496,1.163
m2.4xlarge,ap-northeast-1,SUSE,Dedicated,NA,1.365,5182.0,2368.0,0.333,0.704
m4.xlarge,us-east-2,Linux,Shared,NA,0.2,1013.0,517.0,0.059,0.1239
m3.2xlarge,us-west-2,Windows,Shared,SQL Std,2.532,12185.0,4975.0,0.852,1.661
c3.2xlarge,us-gov-west-1,Linux,Shared,NA,0.504,2604.0,1564.0,0.124,0.352
m1.xlarge,us-west-1,SUSE,Dedicated,NA,0.517,2556.0,1279.0,0.152,0.338
